Price,Number of rooms,Living Area,Terrace,Area of the terrace,Garden,Area of the garden,Surface area of the plot of land,Number of facades,zipcode
169000.0,3.0,115.0,True,25.0,True,300.0,644.0,3.0,6061
79000.0,3.0,190.0,False,0.0,False,0.0,530.0,3.0,7100
765000.0,3.0,260.0,True,20.0,True,400.0,44827.0,4.0,2400
690000.0,3.0,230.0,True,175.0,False,0.0,405.0,4.0,7050
175000.0,3.0,115.0,False,0.0,False,0.0,80.0,2.0,1430
255000.0,2.0,135.0,True,15.0,False,0.0,110.0,3.0,5550
199000.0,5.0,216.0,False,0.0,True,128.0,200.0,2.0,4800
129000.0,4.0,167.0,True,11.0,True,44.0,139.0,2.0,6031
1295.0,4.0,430.0,True,15.0,True,200.0,317.0,2.0,1040
1295.0,4.0,430.0,True,15.0,True,200.0,317.0,2.0,1000
315000.0,5.0,160.0,True,21.0,True,100.0,170.0,3.0,1480
330000.0,4.0,160.0,True,30.0,True,500.0,500.0,4.0,1480
140000.0,2.0,152.0,True,60.0,False,0.0,339.0,2.0,7301
65000.0,2.0,95.0,False,0.0,False,0.0,184.0,2.0,6040
1200.0,15.0,471.0,False,0.0,True,959.0,959.0,4.0,4600
1500.0,30.0,800.0,False,0.0,True,2226.0,2226.0,4.0,4600
239000.0,4.0,140.0,False,0.0,False,0.0,103.0,3.0,7100
300000.0,3.0,118.0,True,18.0,True,600.0,794.0,4.0,1400
169000.0,5.0,128.0,True,11.0,False,0.0,85.0,2.0,4102
949000.0,5.0,264.0,True,80.0,True,1700.0,1700.0,4.0,1380
315000.0,4.0,160.0,True,20.0,False,0.0,508.0,4.0,5020
179000.0,3.0,166.0,False,0.0,True,1000.0,1240.0,2.0,7971
189000.0,2.0,117.0,True,25.0,True,264.0,530.0,3.0,7160
140000.0,3.0,132.0,True,10.0,False,0.0,155.0,2.0,7090
450000.0,4.0,215.0,True,30.0,False,0.0,879.0,4.0,1390
155000.0,2.0,89.0,False,0.0,False,0.0,66.0,2.0,8530
239000.0,2.0,248.0,True,70.0,True,230.0,590.0,2.0,7320
510000.0,3.0,200.0,True,30.0,False,0.0,1538.0,4.0,1325
330000.0,3.0,114.0,True,15.0,False,0.0,3390.0,4.0,1320
849000.0,3.0,1051.0,False,0.0,False,0.0,1051.0,4.0,6110
149999.0,2.0,118.0,True,43.0,True,85.0,250.0,2.0,7170
250000.0,5.0,250.0,True,45.0,True,152.0,375.0,3.0,1430
230000.0,2.0,129.0,True,25.0,False,0.0,320.0,4.0,1430
250000.0,5.0,250.0,True,45.0,True,152.0,375.0,3.0,1480
245000.0,4.0,175.0,True,20.0,False,0.0,270.0,3.0,5300
330000.0,3.0,140.0,True,40.0,True,170.0,220.0,4.0,1480
215000.0,4.0,160.0,True,20.0,True,80.0,180.0,3.0,1480
1499.0,10.0,470.0,False,0.0,False,0.0,134.0,2.0,1050
380000.0,4.0,133.0,True,25.0,False,0.0,616.0,3.0,5620
380000.0,4.0,133.0,True,25.0,False,0.0,616.0,3.0,5620
179000.0,5.0,242.0,True,13.0,True,100.0,260.0,2.0,7100
99000.0,3.0,146.0,False,0.0,False,0.0,157.0,2.0,6183
325000.0,3.0,320.0,False,0.0,False,0.0,170.0,2.0,1400
2950.0,7.0,696.0,True,45.0,True,200.0,696.0,2.0,2000
150000.0,3.0,120.0,True,20.0,False,0.0,80.0,3.0,1460
240000.0,3.0,118.0,False,0.0,False,0.0,68.0,3.0,1300
950000.0,5.0,250.0,True,20.0,True,100.0,170.0,2.0,1150
149000.0,2.0,145.0,False,0.0,False,0.0,530.0,3.0,6180
159900.0,4.0,110.0,True,28.0,True,180.0,364.0,3.0,4100
165000.0,2.0,80.0,False,0.0,False,0.0,40.0,2.0,5002
310000.0,2.0,185.0,False,0.0,False,0.0,85.0,2.0,2300
4700.0,4.0,490.0,False,0.0,False,0.0,580608.0,4.0,5350
299999.0,4.0,290.0,True,16.0,False,0.0,320.0,2.0,6000
395000.0,4.0,163.0,True,34.0,True,709.0,872.0,4.0,1435
310000.0,4.0,255.0,True,57.0,False,0.0,394.0,4.0,4700
340000.0,5.0,161.0,True,15.0,False,0.0,246.0,2.0,5100
289000.0,4.0,140.0,True,22.0,False,0.0,381.0,3.0,5000
399000.0,4.0,380.0,True,70.0,False,0.0,1016.0,3.0,5537
499000.0,5.0,439.0,False,0.0,False,0.0,395.0,2.0,3980
795000.0,8.0,520.0,True,50.0,False,0.0,4621.0,4.0,6500
175000.0,4.0,253.0,False,0.0,False,0.0,470.0,3.0,6183
1975.0,6.0,780.0,True,15.0,True,80.0,275.0,2.0,1180
1950.0,6.0,1165.0,True,200.0,True,3788.0,3788.0,4.0,1410
99999.0,2.0,110.0,True,11.0,True,66.0,475.0,4.0,6060
1480.0,7.0,390.0,True,20.0,True,1600.0,1750.0,4.0,1150
189000.0,3.0,179.0,True,18.0,True,87.0,160.0,2.0,4420
49000.0,2.0,85.0,False,0.0,False,0.0,78.0,2.0,6040
4950.0,6.0,1000.0,True,81.0,True,3500.0,5000.0,4.0,1060
385000.0,4.0,470.0,True,22.0,False,0.0,356.0,3.0,1840
198000.0,2.0,161.0,False,0.0,False,0.0,77.0,2.0,7822
579000.0,4.0,333.0,True,62.0,True,615.0,1123.0,4.0,4840
149999.0,3.0,113.0,False,0.0,False,0.0,60.0,2.0,6030
235000.0,4.0,165.0,False,0.0,False,0.0,612.0,3.0,4920
165000.0,7.0,209.0,False,0.0,True,284.0,358.0,3.0,4800
3950.0,14.0,1240.0,True,100.0,True,150000.0,153030.0,4.0,1730
309500.0,3.0,150.0,False,0.0,False,0.0,1050.0,4.0,4257
99000.0,2.0,100.0,False,0.0,False,0.0,110.0,2.0,7070
285000.0,4.0,184.0,True,22.0,False,0.0,445.0,3.0,5000
695000.0,5.0,256.0,False,0.0,True,8.0,256.0,2.0,1060
695000.0,5.0,256.0,False,0.0,True,8.0,256.0,2.0,1060
250000.0,4.0,710.0,True,40.0,True,100.0,740.0,2.0,7012
179999.0,5.0,165.0,True,12.0,True,55.0,210.0,2.0,6042
219999.0,3.0,203.0,True,76.0,True,420.0,420.0,3.0,6536
2975.0,7.0,860.0,True,200.0,True,66441.0,66441.0,4.0,2321
715000.0,7.0,322.0,True,28.0,True,100.0,175.0,2.0,1200
650000.0,4.0,150.0,True,10.0,True,70.0,148.0,2.0,1200
725000.0,7.0,220.0,True,40.0,False,0.0,74.0,2.0,1040
249000.0,5.0,246.0,True,22.0,True,307.0,451.0,3.0,6044
285000.0,4.0,164.0,True,12.0,True,604.0,722.0,4.0,6110
90000.0,2.0,116.0,True,15.0,True,164.0,270.0,2.0,7011
395000.0,7.0,398.0,True,50.0,True,500.0,630.0,3.0,1430
325000.0,3.0,155.0,True,22.0,True,117.0,225.0,3.0,2450
395000.0,7.0,398.0,True,50.0,True,500.0,630.0,3.0,1480
395000.0,7.0,398.0,True,50.0,True,500.0,630.0,3.0,7090
189900.0,4.0,184.0,False,0.0,True,480.0,580.0,3.0,6044
244104.0,3.0,132.0,False,0.0,True,400.0,500.0,3.0,4257
149999.0,2.0,123.0,True,21.0,True,105.0,182.0,2.0,6060
109999.0,3.0,90.0,False,0.0,False,0.0,100.0,2.0,6224
325000.0,3.0,183.0,False,0.0,False,0.0,1591.0,4.0,2260
179000.0,3.0,120.0,False,0.0,True,120.0,240.0,2.0,4400
89000.0,3.0,124.0,False,0.0,False,0.0,110.0,2.0,6031
639000.0,5.0,247.0,True,20.0,False,0.0,40100.0,4.0,6900
390000.0,5.0,175.0,True,20.0,True,250.0,312.0,3.0,1180
139999.0,5.0,181.0,True,16.0,True,11.0,100.0,2.0,6061
185000.0,3.0,120.0,False,0.0,True,600.0,1137.0,4.0,7181
279000.0,4.0,205.0,False,0.0,False,0.0,140.0,2.0,7500
1195.0,5.0,230.0,True,1.0,True,1.0,1969.0,6.0,2900
145000.0,4.0,170.0,False,0.0,False,0.0,200.0,3.0,6040
229000.0,1.0,98.0,False,0.0,False,0.0,46.0,2.0,7500
250000.0,3.0,150.0,True,20.0,True,250.0,350.0,2.0,6041
185000.0,1.0,320.0,False,0.0,True,1.0,1493.0,4.0,6500
350000.0,5.0,200.0,True,100.0,True,500.0,700.0,3.0,5060
175000.0,3.0,163.0,False,0.0,False,0.0,340.0,3.0,6181
949000.0,6.0,330.0,True,5.0,True,60.0,135.0,2.0,1050
135000.0,4.0,255.0,False,0.0,True,200.0,336.0,3.0,7971
99000.0,1.0,71.0,True,10.0,True,110.0,251.0,2.0,7141
219950.0,3.0,166.0,True,21.0,True,245.0,245.0,4.0,5640
150000.0,2.0,95.0,False,0.0,False,0.0,50.0,2.0,7090
795000.0,5.0,450.0,True,120.0,True,830.0,980.0,3.0,1460
545000.0,5.0,210.0,True,30.0,True,2000.0,2000.0,4.0,1380
750000.0,6.0,369.0,True,10.0,True,106.0,204.0,2.0,2610
99999.0,2.0,138.0,True,30.0,True,570.0,885.0,3.0,6150
135000.0,4.0,175.0,False,0.0,False,0.0,1500.0,4.0,6200
995000.0,6.0,400.0,False,0.0,False,0.0,1652.0,4.0,1630
135000.0,4.0,175.0,False,0.0,False,0.0,1500.0,4.0,6200
119999.0,2.0,140.0,True,43.0,True,150.0,232.0,2.0,6150
165000.0,4.0,154.0,True,10.0,True,195.0,330.0,2.0,7170
279000.0,5.0,237.0,False,0.0,True,117.0,283.0,2.0,4000
100000.0,2.0,98.0,False,0.0,False,0.0,230.0,2.0,7130
550000.0,7.0,519.0,False,0.0,False,0.0,2505.0,4.0,4800
280000.0,3.0,140.0,True,20.0,False,0.0,200.0,3.0,1315
650000.0,2.0,380.0,True,16.0,False,0.0,96.0,2.0,3700
1245.0,5.0,300.0,True,60.0,False,0.0,2220.0,4.0,1380
199000.0,3.0,121.0,True,8.0,True,68.0,133.0,2.0,1480
199000.0,2.0,191.0,True,56.0,True,100.0,305.0,3.0,4020
125000.0,2.0,107.0,False,0.0,False,0.0,160.0,2.0,6180
4200.0,5.0,450.0,True,30.0,True,4800.0,5400.0,4.0,1640
349000.0,3.0,240.0,False,0.0,False,0.0,550.0,4.0,3680
229000.0,3.0,141.0,False,0.0,False,0.0,198.0,2.0,6183
1150.0,7.0,550.0,False,0.0,False,0.0,7065.0,4.0,7740
2395.0,5.0,506.0,False,0.0,True,8797.0,8797.0,4.0,2930
98000.0,2.0,94.0,True,4.0,False,0.0,4.0,3.0,5500
179000.0,2.0,154.0,True,10.0,True,286.0,286.0,2.0,7170
1650.0,4.0,507.0,False,0.0,False,0.0,46166.0,4.0,2400
1145.0,6.0,474.0,True,16.0,False,0.0,246.0,3.0,1800
550000.0,4.0,200.0,False,0.0,False,0.0,2108.0,3.0,4920
200000.0,3.0,115.0,True,18.0,True,160.0,440.0,3.0,6250
320000.0,5.0,174.0,False,0.0,False,0.0,175.0,2.0,6791
495000.0,10.0,500.0,False,0.0,True,174.0,334.0,2.0,4102
329000.0,3.0,253.0,False,0.0,True,500.0,746.0,4.0,4340
925000.0,5.0,230.0,True,60.0,False,0.0,100.0,3.0,1150
1995.0,4.0,770.0,False,0.0,False,0.0,3680.0,4.0,3630
2650.0,6.0,670.0,True,100.0,False,0.0,9665.0,4.0,2950
235000.0,4.0,184.0,True,26.0,True,102.0,292.0,2.0,7700
935000.0,4.0,141.0,True,40.0,False,0.0,6723.0,4.0,2950
99999.0,3.0,160.0,True,18.0,True,90.0,210.0,2.0,6001
825000.0,7.0,355.0,True,7.0,True,150.0,324.0,4.0,1745
265000.0,3.0,130.0,True,34.0,False,0.0,140.0,2.0,8370
89999.0,2.0,125.0,True,20.0,False,0.0,202.0,3.0,6030
250000.0,2.0,112.0,True,30.0,True,700.0,986.0,4.0,1400
950000.0,3.0,430.0,True,50.0,True,1300.0,1460.0,3.0,1850
1495.0,5.0,585.0,False,0.0,True,2042.0,2042.0,4.0,2360
184999.0,3.0,200.0,False,0.0,False,0.0,118.0,2.0,6200
189999.0,3.0,143.0,True,30.0,True,490.0,650.0,3.0,6150
490500.0,3.0,168.0,False,0.0,False,0.0,1207.0,3.0,2880
345000.0,3.0,115.0,True,30.0,True,700.0,871.0,4.0,1390
1420.0,8.0,587.0,True,16.0,False,0.0,129.0,2.0,1000
680000.0,5.0,380.0,False,0.0,False,0.0,5680.0,4.0,7063
960000.0,4.0,260.0,False,0.0,False,0.0,235.0,3.0,3010
365000.0,3.0,149.0,True,50.0,True,1450.0,1650.0,4.0,7090
695000.0,4.0,310.0,False,0.0,False,0.0,114.0,2.0,2060
1295.0,7.0,363.0,True,12.0,True,85.0,190.0,2.0,1000
695000.0,5.0,220.0,True,120.0,False,0.0,6122.0,4.0,1495
245000.0,4.0,168.0,False,0.0,False,0.0,278.0,2.0,5000
529000.0,5.0,347.0,True,20.0,True,100.0,343.0,2.0,1880
199000.0,6.0,166.0,True,15.0,False,0.0,75.0,2.0,4800
1250.0,3.0,320.0,True,15.0,True,1500.0,49317.0,4.0,1790
1250.0,3.0,320.0,True,15.0,True,1500.0,49317.0,4.0,9310
45000.0,3.0,149.0,False,0.0,False,0.0,920.0,2.0,6141
119000.0,5.0,114.0,False,0.0,False,0.0,55.0,2.0,6020
149999.0,4.0,245.0,True,68.0,True,700.0,1160.0,4.0,6150
549000.0,4.0,323.0,False,0.0,False,0.0,316.0,3.0,2850
125000.0,3.0,153.0,False,0.0,False,0.0,208.0,2.0,7700
229000.0,4.0,138.0,True,18.0,True,50.0,162.0,2.0,4000
365000.0,5.0,154.0,True,20.0,False,0.0,664.0,3.0,1315
725000.0,5.0,270.0,True,5.0,True,221.0,296.0,3.0,1310
590000.0,5.0,414.0,True,59.0,True,2000.0,2350.0,4.0,4432
299000.0,4.0,150.0,False,0.0,True,500.0,560.0,3.0,5600
219000.0,4.0,150.0,False,0.0,True,500.0,560.0,3.0,5600
129000.0,3.0,113.0,True,55.0,True,89.0,350.0,4.0,6440
410000.0,4.0,200.0,True,20.0,False,0.0,125.0,2.0,4000
429000.0,5.0,254.0,True,80.0,True,320.0,1092.0,4.0,3800
79000.0,2.0,85.0,False,0.0,True,11.0,60.0,2.0,4420
199000.0,3.0,123.0,False,0.0,False,0.0,375.0,3.0,3581
182500.0,4.0,95.0,True,35.0,True,300.0,355.0,2.0,6240
299000.0,7.0,221.0,False,0.0,False,0.0,355.0,3.0,3970
299000.0,7.0,221.0,False,0.0,False,0.0,355.0,3.0,3970
439000.0,5.0,267.0,True,18.0,True,105.0,273.0,2.0,2170
337500.0,4.0,254.0,True,30.0,True,245.0,410.0,2.0,7604
159000.0,3.0,170.0,False,0.0,False,0.0,870.0,4.0,3850
213000.0,5.0,296.0,False,0.0,True,90.0,172.0,2.0,4800
315000.0,4.0,145.0,True,10.0,False,0.0,108.0,3.0,1790
395000.0,3.0,190.0,True,50.0,True,200.0,336.0,2.0,7850
525000.0,3.0,175.0,True,75.0,False,0.0,500.0,3.0,7850
130000.0,2.0,137.0,True,12.0,False,0.0,65.0,2.0,4800
149000.0,4.0,172.0,False,0.0,False,0.0,85.0,2.0,6880
199000.0,3.0,185.0,False,0.0,False,0.0,65.0,2.0,4800
463000.0,4.0,231.0,True,23.0,True,500.0,600.0,3.0,2222
649000.0,6.0,355.0,False,0.0,False,0.0,2703.0,4.0,3665
129900.0,3.0,126.0,False,0.0,True,130.0,200.0,3.0,6061
315000.0,2.0,80.0,True,20.0,False,0.0,590.0,4.0,1420
119900.0,3.0,109.0,False,0.0,True,300.0,493.0,2.0,6030
189000.0,4.0,304.0,False,0.0,True,1.0,304.0,3.0,4540
199000.0,4.0,160.0,True,9.0,True,100.0,300.0,2.0,4342
135000.0,4.0,150.0,False,0.0,False,0.0,60.0,2.0,4030
359000.0,3.0,130.0,True,10.0,False,0.0,289.0,3.0,1400
399000.0,4.0,180.0,True,5.0,False,0.0,315.0,2.0,2100
349000.0,5.0,234.0,True,16.0,True,500.0,734.0,3.0,4053
99000.0,1.0,99.0,True,28.0,True,160.0,236.0,4.0,4051
149999.0,6.0,203.0,False,0.0,True,30.0,182.0,2.0,6030
249000.0,4.0,355.0,True,95.0,True,538.0,690.0,2.0,5060
474500.0,5.0,321.0,False,0.0,False,0.0,5000.0,4.0,6540
350000.0,3.0,135.0,False,0.0,False,0.0,228.0,3.0,6000
399000.0,2.0,275.0,True,11.0,False,0.0,179.0,2.0,1800
110000.0,3.0,149.0,False,0.0,False,0.0,149.0,2.0,6040
119000.0,2.0,118.0,False,0.0,False,0.0,80.0,3.0,6030
119000.0,2.0,118.0,False,0.0,False,0.0,80.0,3.0,6000
125000.0,2.0,107.0,False,0.0,False,0.0,160.0,2.0,6182
399000.0,4.0,325.0,True,47.0,False,0.0,310.0,2.0,6900
130000.0,5.0,248.0,False,0.0,False,0.0,912.0,3.0,7134
195000.0,3.0,197.0,True,24.0,True,141.0,210.0,2.0,4800
345000.0,2.0,130.0,True,20.0,False,0.0,445.0,2.0,1315
1295.0,7.0,363.0,True,12.0,True,85.0,190.0,2.0,1030
975000.0,5.0,320.0,True,90.0,True,1000.0,1500.0,4.0,1640
975000.0,5.0,320.0,True,90.0,True,1000.0,1500.0,4.0,1640
345000.0,5.0,205.0,True,30.0,True,275.0,515.0,3.0,1770
1495.0,7.0,500.0,True,200.0,True,10200.0,10550.0,4.0,7000
399000.0,4.0,325.0,True,47.0,False,0.0,310.0,2.0,6900
335000.0,2.0,140.0,True,12.0,False,0.0,72.0,2.0,2600
1950.0,6.0,1165.0,True,200.0,True,3788.0,3788.0,4.0,1470
329000.0,1.0,347.0,False,0.0,False,0.0,250.0,3.0,1730
155000.0,2.0,240.0,True,8.0,False,0.0,190.0,2.0,6200
600000.0,6.0,294.0,True,24.0,True,200.0,490.0,2.0,1400
295000.0,4.0,150.0,True,50.0,True,250.0,600.0,3.0,4350
180000.0,3.0,130.0,False,0.0,False,0.0,433.0,3.0,6940
190000.0,2.0,84.0,False,0.0,False,0.0,650.0,3.0,5580
219000.0,3.0,180.0,False,0.0,False,0.0,325.0,3.0,3970
219000.0,3.0,180.0,False,0.0,False,0.0,390.0,3.0,3970
251000.0,4.0,140.0,True,18.0,False,0.0,239.0,2.0,7080
285000.0,5.0,163.0,False,0.0,False,0.0,1125.0,4.0,6941
349000.0,3.0,120.0,True,58.0,False,0.0,835.0,4.0,5101
310000.0,3.0,195.0,True,46.0,True,1910.0,2090.0,3.0,4280
159999.0,2.0,155.0,True,30.0,True,60.0,380.0,3.0,6040
179000.0,3.0,140.0,True,5.0,True,65.0,180.0,2.0,7170
1290.0,6.0,450.0,False,0.0,True,7000.0,7700.0,4.0,2950
785000.0,6.0,304.0,True,20.0,False,0.0,800.0,3.0,3040
250000.0,6.0,422.0,False,0.0,False,0.0,928.0,3.0,4260
450000.0,4.0,382.0,False,0.0,False,0.0,662.0,4.0,6970
349900.0,2.0,272.0,False,0.0,False,0.0,160.0,2.0,6000
300000.0,2.0,170.0,True,30.0,True,110.0,200.0,2.0,1430
479000.0,5.0,258.0,True,11.0,True,2332.0,2458.0,4.0,3770
90000.0,2.0,150.0,True,10.0,True,98.0,198.0,2.0,7170
399000.0,3.0,194.0,True,58.0,False,0.0,1748.0,4.0,5150
114000.0,4.0,140.0,False,0.0,False,0.0,115.0,2.0,4860
145000.0,2.0,64.0,True,9.0,False,0.0,43.0,3.0,1440
69000.0,2.0,120.0,False,0.0,True,300.0,415.0,2.0,7520
245000.0,1.0,139.0,True,12.0,False,0.0,100.0,2.0,1300
2300.0,11.0,1280.0,False,0.0,False,0.0,50404.0,4.0,4317
215000.0,2.0,117.0,True,40.0,True,338.0,412.0,3.0,4260
499000.0,3.0,220.0,False,0.0,False,0.0,247.0,3.0,2140
329000.0,3.0,164.0,True,200.0,True,4500.0,5112.0,3.0,4460
495000.0,3.0,240.0,False,0.0,False,0.0,1660.0,4.0,7542
3200.0,7.0,780.0,True,210.0,True,4000.0,5168.0,4.0,1380
585000.0,3.0,140.0,False,0.0,False,0.0,490.0,2.0,3078
149000.0,2.0,116.0,True,24.0,True,683.0,683.0,3.0,5020
255000.0,2.0,110.0,True,40.0,True,600.0,740.0,4.0,6240
249900.0,4.0,205.0,True,20.0,True,1000.0,1155.0,3.0,6041
575000.0,5.0,240.0,True,30.0,True,20.0,85.0,2.0,1180
1230.0,16.0,640.0,True,20.0,False,0.0,1221.0,3.0,4020
249000.0,5.0,160.0,False,0.0,True,30.0,170.0,2.0,1420
275000.0,4.0,195.0,True,34.0,True,1171.0,1308.0,4.0,4260
1350.0,8.0,338.0,False,0.0,False,0.0,96.0,2.0,4900
1350.0,8.0,338.0,False,0.0,False,0.0,96.0,2.0,4900
155000.0,3.0,270.0,False,0.0,False,0.0,250.0,2.0,6183
159000.0,3.0,97.0,True,15.0,True,45.0,125.0,2.0,7700
270000.0,3.0,180.0,True,40.0,True,450.0,550.0,4.0,7021
869000.0,3.0,230.0,True,116.0,True,2437.0,2600.0,4.0,4120
229000.0,3.0,140.0,True,15.0,True,130.0,218.0,2.0,7141
200000.0,3.0,200.0,False,0.0,False,0.0,140.0,2.0,5575
195000.0,2.0,102.0,False,0.0,False,0.0,201.0,3.0,7062
199000.0,3.0,93.0,True,14.0,False,0.0,368.0,2.0,4160
349900.0,3.0,141.0,True,10.0,True,1700.0,1857.0,4.0,6230
335000.0,3.0,205.0,False,0.0,True,210.0,670.0,4.0,9130
1795.0,9.0,330.0,True,30.0,False,0.0,110.0,2.0,8000
975000.0,4.0,280.0,True,25.0,False,0.0,3230.0,4.0,3040
1610.0,8.0,590.0,True,35.0,True,138.0,479.0,2.0,1200
295000.0,4.0,80.0,False,0.0,False,0.0,350.0,2.0,2830
365000.0,4.0,223.0,True,60.0,True,900.0,900.0,4.0,6900
450000.0,6.0,743.0,True,85.0,False,0.0,575.0,2.0,4020
390000.0,3.0,195.0,False,0.0,True,27.0,1052.0,4.0,6560
127000.0,3.0,113.0,False,0.0,False,0.0,65.0,3.0,4102
249000.0,5.0,175.0,False,0.0,False,0.0,1200.0,2.0,7170
225000.0,3.0,190.0,True,30.0,False,0.0,198.0,4.0,1460
415000.0,5.0,210.0,True,12.0,True,170.0,254.0,2.0,1332
490000.0,7.0,471.0,True,1.0,True,2565.0,2565.0,4.0,4520
322000.0,3.0,281.0,False,0.0,False,0.0,1000.0,4.0,3940
400000.0,3.0,250.0,True,50.0,True,500.0,780.0,4.0,6230
190000.0,4.0,206.0,False,0.0,False,0.0,266.0,2.0,6700
735000.0,3.0,355.0,True,44.0,True,1700.0,1989.0,3.0,3850
215000.0,3.0,208.0,True,63.0,False,0.0,782.0,3.0,5190
1195.0,12.0,504.0,True,18.0,True,200.0,481.0,2.0,2640
1195.0,12.0,504.0,True,18.0,True,200.0,481.0,2.0,2640
485000.0,4.0,426.0,True,120.0,True,1775.0,3526.0,4.0,3440
239000.0,5.0,202.0,True,21.0,True,283.0,408.0,3.0,4347
110000.0,3.0,115.0,False,0.0,False,0.0,100.0,2.0,7700
274000.0,3.0,263.0,False,0.0,True,270.0,419.0,2.0,3700
119000.0,4.0,119.0,False,0.0,False,0.0,108.0,2.0,7700
329900.0,5.0,225.0,True,20.0,True,250.0,515.0,3.0,6230
2495.0,6.0,499.0,True,150.0,False,0.0,6280.0,4.0,3910
299999.0,2.0,108.0,True,100.0,False,0.0,700.0,4.0,5060
295000.0,5.0,150.0,True,50.0,True,800.0,1249.0,4.0,4257
470000.0,3.0,182.0,True,20.0,False,0.0,80.0,2.0,9040
199000.0,4.0,172.0,False,0.0,False,0.0,295.0,3.0,7860
220000.0,3.0,150.0,False,0.0,True,80.0,270.0,3.0,4400
290000.0,5.0,180.0,False,0.0,True,440.0,550.0,4.0,5030
695000.0,4.0,300.0,True,15.0,False,0.0,175.0,2.0,2800
625000.0,7.0,420.0,True,40.0,False,0.0,380.0,3.0,1880
149000.0,2.0,108.0,False,0.0,False,0.0,60.0,2.0,4300
960000.0,4.0,260.0,False,0.0,False,0.0,235.0,3.0,3010
229000.0,3.0,166.0,False,0.0,True,436.0,539.0,3.0,3620
475000.0,3.0,230.0,True,28.0,True,28.0,161.0,3.0,2840
450000.0,4.0,230.0,True,28.0,True,28.0,160.0,2.0,2840
399000.0,5.0,278.0,True,80.0,True,600.0,820.0,4.0,6280
430000.0,6.0,318.0,False,0.0,True,1600.0,1772.0,4.0,6740
249000.0,3.0,135.0,True,20.0,True,1145.0,1145.0,4.0,6940
5900.0,6.0,924.0,True,100.0,True,119480.0,119480.0,4.0,2930
499000.0,3.0,212.0,False,0.0,True,1749.0,2339.0,4.0,4623
115000.0,2.0,91.0,True,10.0,True,20.0,137.0,2.0,7700
269000.0,4.0,146.0,True,14.0,True,1220.0,1291.0,3.0,4280
249000.0,4.0,235.0,True,40.0,False,0.0,155.0,2.0,4020
385000.0,5.0,157.0,True,24.0,True,120.0,226.0,3.0,1800
220000.0,4.0,250.0,False,0.0,True,60.0,65.0,2.0,7390
189900.0,2.0,108.0,True,12.0,True,250.0,326.0,2.0,6032
195000.0,2.0,73.0,False,0.0,False,0.0,35.0,2.0,5530
299995.0,6.0,306.0,True,20.0,True,300.0,551.0,3.0,7110
320000.0,4.0,170.0,False,0.0,False,0.0,100.0,2.0,7160
129000.0,3.0,70.0,True,30.0,True,80.0,150.0,3.0,7340
960000.0,17.0,360.0,True,120.0,False,0.0,898.0,3.0,5060
325000.0,23.0,1405.0,False,0.0,True,890.0,1606.0,3.0,5660
169000.0,4.0,150.0,False,0.0,True,50.0,150.0,2.0,4031
119000.0,1.0,60.0,False,0.0,False,0.0,63.0,2.0,4680
169000.0,3.0,115.0,True,15.0,True,100.0,171.0,2.0,4821
440000.0,2.0,170.0,False,0.0,True,1600.0,1767.0,4.0,3140
249000.0,2.0,91.0,True,44.0,True,3716.0,3814.0,3.0,5100
290000.0,6.0,400.0,False,0.0,False,0.0,420.0,3.0,6760
1485.0,5.0,598.0,True,170.0,False,0.0,2836.0,4.0,1702
280000.0,4.0,190.0,False,0.0,False,0.0,188.0,2.0,5530
299999.0,2.0,108.0,True,100.0,False,0.0,700.0,4.0,5060
485000.0,6.0,255.0,False,0.0,True,250.0,602.0,3.0,3550
565000.0,4.0,240.0,True,26.0,True,85.0,165.0,2.0,1090
189000.0,5.0,190.0,True,25.0,True,260.0,400.0,3.0,5670
390000.0,2.0,208.0,False,0.0,True,1002.0,1132.0,3.0,7700
175000.0,6.0,232.0,False,0.0,False,0.0,105.0,2.0,4000
130000.0,2.0,118.0,False,0.0,False,0.0,70.0,3.0,6181
199000.0,4.0,160.0,False,0.0,False,0.0,1300.0,2.0,6460
615000.0,5.0,185.0,True,30.0,True,110.0,330.0,3.0,1020
396000.0,4.0,170.0,True,39.0,True,136.0,341.0,3.0,4710
376000.0,3.0,170.0,True,20.0,False,0.0,155.0,3.0,4710
249000.0,2.0,120.0,False,0.0,False,0.0,316.0,2.0,1480
299000.0,4.0,181.0,True,45.0,True,204.0,688.0,4.0,4400
1300.0,9.0,561.0,False,0.0,False,0.0,98881.0,4.0,5580
1495.0,4.0,627.0,False,0.0,True,6257.0,6784.0,4.0,2930
150000.0,4.0,229.0,False,0.0,False,0.0,1345.0,3.0,6830
499000.0,4.0,215.0,True,25.0,True,400.0,560.0,3.0,1547
499000.0,4.0,215.0,True,25.0,True,400.0,560.0,3.0,1570
185000.0,2.0,97.0,False,0.0,False,0.0,128.0,3.0,7370
190000.0,3.0,141.0,True,12.0,False,0.0,161.0,2.0,7000
179000.0,3.0,160.0,False,0.0,True,535.0,620.0,3.0,6460
1620.0,11.0,641.0,True,26.0,True,1400.0,12727.0,4.0,1360
549000.0,3.0,324.0,True,23.0,True,350.0,454.0,4.0,1730
305000.0,5.0,302.0,True,45.0,True,555.0,1195.0,4.0,9600
259000.0,2.0,90.0,False,0.0,False,0.0,160.0,2.0,3010
700000.0,6.0,330.0,True,30.0,True,2150.0,2326.0,4.0,1348
