Unnamed: 0,To rent,To sell,Price,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Area of the terrace,Garden,Area of the garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building,zipcode,type,price_per_sq_m,region
10312462,False,True,548000.0,4.0,307.0,True,False,False,True,55.0,True,97.0,280.0,280.0,2.0,False,Bon,2100,Maison,1957.142857142857,Flanders
10312129,False,True,740000.0,3.0,259.0,True,False,False,False,0.0,False,0.0,175.0,175.0,2.0,False,Bon,1950,Maison,4228.571428571428,Brussels
10313809,False,True,375000.0,4.0,600.0,False,False,False,False,0.0,False,0.0,3182.0,3182.0,4.0,False,Àrestaurer,6950,Maison,117.85040854808297,Wallonia
10313288,False,True,220000.0,3.0,172.0,True,False,False,True,22.0,True,200.0,280.0,280.0,2.0,True,Bon,4800,Maison,785.7142857142857,Wallonia
10313147,False,True,199000.0,3.0,137.0,True,False,False,True,15.0,True,220.0,294.0,294.0,2.0,False,Bon,7712,Maison,676.8707482993198,Wallonia
10186058,False,True,249000.0,5.0,196.0,True,False,False,False,0.0,False,0.0,414.0,414.0,3.0,False,Bon,8900,Maison,601.4492753623189,Brussels
10306754,False,True,89000.0,3.0,170.0,True,False,False,True,8.0,True,300.0,353.0,353.0,2.0,False,Àrafraîchir,6040,Maison,252.12464589235128,Wallonia
10309932,False,True,269000.0,4.0,196.0,True,False,False,True,79.0,False,0.0,94.0,94.0,2.0,False,Excellentétat,4860,Maison,2861.7021276595747,Wallonia
10313972,False,True,350000.0,3.0,146.0,True,False,True,False,0.0,False,0.0,528.0,528.0,4.0,False,Bon,5190,Maisondecampagne,662.8787878787879,Wallonia
10312806,True,False,700.0,2.0,140.0,True,False,False,True,44.0,True,180.0,380.0,380.0,3.0,False,Bon,3890,Maison,1.8421052631578947,Flanders
9800596,False,True,250000.0,5.0,261.0,True,False,False,True,10.0,False,0.0,80.0,80.0,2.0,False,Àrafraîchir,8370,Maison,3125.0,Brussels
10314043,False,True,164000.0,3.0,90.0,True,False,False,True,24.0,False,0.0,112.0,112.0,2.0,False,Bon,4400,Maison,1464.2857142857142,Wallonia
10308423,False,True,685000.0,6.0,260.0,True,False,False,True,50.0,True,547.0,547.0,547.0,3.0,False,Àrafraîchir,1560,Maison,1252.2851919561242,Brussels
10308929,False,True,605000.0,5.0,237.0,True,False,False,True,27.0,False,0.0,143.0,143.0,2.0,False,Bon,2600,Maisonbel-étage,4230.7692307692305,Flanders
10310116,True,False,980.0,3.0,190.0,True,False,True,True,25.0,True,1500.0,1700.0,1700.0,4.0,False,Fraîchementrénové,4130,Villa,0.5764705882352941,Wallonia
10310157,False,True,350000.0,3.0,126.0,True,False,False,False,0.0,False,0.0,373.0,373.0,3.0,False,Àrafraîchir,2610,Maison,938.3378016085791,Flanders
10109979,False,True,195000.0,3.0,104.0,True,False,False,True,40.0,True,568.0,742.0,742.0,4.0,False,Bon,4450,Maison,262.80323450134773,Wallonia
10314543,False,True,65000.0,1.0,72.0,True,False,False,False,0.0,True,273.0,345.0,345.0,4.0,False,Bon,5540,Maison,188.40579710144928,Wallonia
10313548,False,True,425000.0,2.0,105.0,True,False,False,True,20.0,True,600.0,796.0,796.0,4.0,False,Àrénover,2950,Maison,533.9195979899497,Flanders
10308086,False,True,179000.0,2.0,185.0,False,False,False,True,22.0,True,230.0,375.0,375.0,2.0,False,Bon,7012,Maison,477.3333333333333,Wallonia
10313526,False,True,155000.0,4.0,130.0,True,False,False,True,20.0,True,35.0,180.0,180.0,2.0,False,Bon,7340,Maison,861.1111111111111,Wallonia
10097058,False,True,249000.0,4.0,207.0,True,False,False,True,36.0,False,0.0,137.0,137.0,2.0,False,Bon,4630,Immeublemixte,1817.5182481751824,Wallonia
10313503,False,True,180000.0,7.0,301.0,True,False,False,True,36.0,True,220.0,500.0,500.0,3.0,False,Àrénover,7300,Maison,360.0,Wallonia
10208081,False,True,285000.0,4.0,145.0,True,False,False,False,0.0,False,0.0,155.0,155.0,2.0,False,Bon,8434,Maison,1838.7096774193549,Brussels
10307707,False,True,645000.0,6.0,317.0,True,False,False,True,17.0,False,0.0,120.0,120.0,2.0,False,Àrafraîchir,2000,Maisondemaître,5375.0,Flanders
10307156,False,True,285000.0,3.0,130.0,True,False,False,True,12.0,True,900.0,1104.0,1104.0,4.0,False,Àrafraîchir,5001,Villa,258.1521739130435,Wallonia
10306228,False,True,485000.0,5.0,346.0,True,False,False,False,0.0,False,0.0,1017.0,1017.0,4.0,False,Bon,3510,Maison,476.8928220255654,Flanders
10232480,False,True,260000.0,3.0,250.0,True,False,False,True,64.0,False,0.0,268.0,268.0,2.0,False,Bon,8570,Immeublemixte,970.1492537313433,Brussels
10313527,False,True,185000.0,3.0,200.0,True,False,False,True,80.0,True,120.0,432.0,432.0,3.0,False,Àrafraîchir,7370,Maisondemaître,428.24074074074076,Wallonia
10307079,False,True,175000.0,2.0,90.0,False,False,False,False,0.0,True,675.0,815.0,815.0,4.0,False,Àrénover,4400,Maison,214.72392638036808,Wallonia
10313095,False,True,369000.0,2.0,262.0,True,False,True,False,0.0,False,0.0,1468.0,1468.0,4.0,False,Àrénover,3201,Villa,251.3623978201635,Flanders
10192727,False,True,260000.0,3.0,250.0,True,False,False,True,64.0,False,0.0,268.0,268.0,2.0,False,Bon,8570,Maison,970.1492537313433,Brussels
10306400,False,True,179000.0,3.0,164.0,True,False,False,False,0.0,False,0.0,310.0,310.0,2.0,False,Bon,7540,Maison,577.4193548387096,Wallonia
10313659,False,True,595000.0,3.0,329.0,True,False,True,True,25.0,True,1050.0,1667.0,1667.0,4.0,True,Bon,3581,Maison,356.92861427714456,Flanders
10306940,False,True,245000.0,3.0,84.0,True,False,False,False,0.0,True,800.0,923.0,923.0,4.0,False,Àrafraîchir,4051,Bungalow,265.4387865655471,Wallonia
10310445,False,True,595000.0,6.0,321.0,True,False,False,True,43.0,False,0.0,160.0,160.0,2.0,False,Àrafraîchir,2570,Immeuble,3718.75,Flanders
10312656,True,False,1100.0,3.0,140.0,True,False,False,False,0.0,False,0.0,154.0,154.0,2.0,False,Excellentétat,8434,Maison,7.142857142857143,Brussels
10306959,False,True,249999.0,2.0,123.0,True,False,False,True,40.0,True,580.0,1000.0,1000.0,4.0,False,Bon,6250,Maison,249.999,Wallonia
10311546,False,True,285000.0,2.0,121.0,True,False,False,False,0.0,False,0.0,55.0,55.0,2.0,False,Fraîchementrénové,2800,Maison,5181.818181818182,Flanders
10307409,False,True,225000.0,3.0,120.0,True,False,False,True,65.0,False,0.0,710.0,710.0,3.0,False,Bon,6040,Maison,316.90140845070425,Wallonia
10312751,False,True,525000.0,4.0,222.0,True,False,False,False,0.0,False,0.0,1006.0,1006.0,3.0,False,Excellentétat,3390,Villa,521.868787276342,Flanders
10306917,False,True,465000.0,7.0,341.0,True,False,False,True,20.0,True,2344.0,2525.0,2525.0,4.0,False,Bon,7080,Villa,184.15841584158414,Wallonia
10313321,False,True,109999.0,2.0,162.0,False,False,False,False,0.0,False,0.0,85.0,85.0,2.0,False,Bon,7130,Maison,1294.105882352941,Wallonia
10313501,False,True,165000.0,2.0,115.0,True,False,False,True,7.0,False,0.0,170.0,170.0,2.0,False,Bon,7301,Maison,970.5882352941177,Wallonia
10313348,False,True,130000.0,2.0,163.0,True,False,False,True,7.0,True,100.0,204.0,204.0,3.0,False,Àrafraîchir,6020,Maison,637.2549019607843,Wallonia
10222843,False,True,345428.0,3.0,175.0,True,False,False,False,0.0,False,0.0,473.0,473.0,3.0,False,Excellentétat,8020,Maison,730.291754756871,Brussels
10161107,False,True,476000.0,4.0,246.0,True,False,False,False,0.0,True,215.0,1053.0,1053.0,3.0,False,Bon,8710,Maison,452.0417853751187,Brussels
10313976,False,True,180000.0,4.0,126.0,True,False,False,True,15.0,True,242.0,242.0,242.0,3.0,False,Àrafraîchir,6200,Maison,743.801652892562,Wallonia
10311821,False,True,215000.0,4.0,157.0,False,False,False,True,15.0,False,0.0,278.0,278.0,2.0,False,Àrafraîchir,5002,Maison,773.3812949640288,Wallonia
10276991,False,True,299000.0,2.0,309.0,False,False,False,False,0.0,False,0.0,770.0,770.0,3.0,False,Àrestaurer,9840,Maison,388.31168831168833,Flanders
10311268,False,True,159000.0,2.0,81.0,True,False,False,False,0.0,True,105.0,240.0,240.0,3.0,False,Bon,6141,Maison,662.5,Wallonia
10307421,False,True,331000.0,3.0,144.0,True,False,False,True,12.0,True,37.0,193.0,193.0,2.0,False,Excellentétat,9890,Maison,1715.0259067357513,Flanders
10308899,False,True,249000.0,2.0,314.0,True,False,False,True,20.0,False,0.0,879.0,879.0,3.0,False,Àrafraîchir,4400,Immeublemixte,283.27645051194537,Wallonia
10312251,False,True,445000.0,2.0,217.0,True,False,False,False,0.0,True,75.0,197.0,197.0,2.0,False,Bon,2610,Maison,2258.8832487309646,Flanders
10307420,False,True,331000.0,3.0,144.0,True,False,False,True,12.0,True,39.0,195.0,195.0,2.0,False,Excellentétat,9890,Maison,1697.4358974358975,Flanders
10309335,False,True,349999.0,2.0,139.0,True,False,False,True,10.0,False,0.0,572.0,572.0,2.0,False,Bon,6030,Immeublemixte,611.8863636363636,Wallonia
10308902,False,True,279000.0,4.0,140.0,True,False,False,True,35.0,True,400.0,688.0,688.0,4.0,False,Bon,4420,Maison,405.5232558139535,Wallonia
10310563,False,True,319000.0,2.0,140.0,True,False,False,True,12.0,True,60.0,156.0,156.0,2.0,False,Àrénover,2640,Maison,2044.871794871795,Flanders
10307419,False,True,351000.0,3.0,152.0,True,False,False,True,12.0,True,44.0,208.0,208.0,3.0,False,Excellentétat,9890,Maison,1687.5,Flanders
10306386,False,True,70000.0,2.0,75.0,False,False,False,False,0.0,True,220.0,302.0,302.0,3.0,False,Àrénover,4102,Maison,231.78807947019868,Wallonia
10310098,False,True,595000.0,5.0,307.0,True,False,False,True,20.0,True,1900.0,9996.0,9996.0,4.0,False,Bon,2960,Manoir,59.523809523809526,Flanders
10312131,False,True,450000.0,5.0,225.0,True,False,False,True,35.0,False,0.0,241.0,241.0,2.0,False,Bon,4100,Maison,1867.2199170124481,Wallonia
10306765,False,True,169500.0,2.0,92.0,True,False,False,True,24.0,True,125.0,245.0,245.0,3.0,False,Àrafraîchir,4480,Maison,691.8367346938776,Wallonia
10280528,False,True,349000.0,2.0,163.0,True,False,False,True,50.0,True,50.0,144.0,144.0,2.0,False,Fraîchementrénové,8310,Maison,2423.6111111111113,Brussels
10307347,False,True,339500.0,3.0,140.0,True,False,False,True,240.0,False,0.0,178.0,178.0,2.0,True,Excellentétat,4040,Maison,1907.3033707865168,Wallonia
10306420,False,True,389000.0,4.0,199.0,True,False,False,True,20.0,False,0.0,298.0,298.0,3.0,False,Excellentétat,4671,Maison,1305.3691275167785,Wallonia
10103695,False,True,459000.0,3.0,185.0,True,False,False,True,35.0,True,1000.0,1000.0,1000.0,4.0,False,Excellentétat,6830,Villa,459.0,Wallonia
10314504,False,True,378000.0,2.0,145.0,True,False,False,False,0.0,True,155.0,235.0,235.0,2.0,False,Bon,2900,Maison,1608.5106382978724,Flanders
10174561,False,True,650000.0,6.0,638.0,True,False,False,True,18.0,True,350.0,803.0,803.0,2.0,True,Excellentétat,7500,Maisondemaître,809.4645080946451,Wallonia
10308556,False,True,299000.0,2.0,128.0,True,False,False,True,24.0,True,78.0,142.0,142.0,2.0,False,Fraîchementrénové,2200,Maison,2105.6338028169016,Flanders
10312897,False,True,125000.0,2.0,70.0,True,False,False,False,0.0,False,0.0,49.0,49.0,2.0,False,Àrafraîchir,4030,Maison,2551.0204081632655,Wallonia
10308099,False,True,249000.0,3.0,149.0,True,False,False,True,25.0,True,110.0,473.0,473.0,4.0,False,Bon,7170,Villa,526.4270613107823,Wallonia
10309295,False,True,499000.0,4.0,325.0,True,False,True,False,0.0,True,3268.0,3487.0,3487.0,4.0,False,Bon,3530,Maison,143.1029538285059,Flanders
10308091,False,True,349000.0,5.0,184.0,True,False,False,True,28.0,False,0.0,665.0,665.0,4.0,False,Excellentétat,7110,Villa,524.812030075188,Wallonia
10312898,False,True,195000.0,4.0,125.0,True,False,False,False,0.0,True,400.0,401.0,401.0,4.0,False,Àrénover,4870,Maison,486.28428927680795,Wallonia
10218240,False,True,795000.0,6.0,500.0,True,False,False,True,76.0,True,76.0,304.0,304.0,2.0,False,Excellentétat,7500,Maisondemaître,2615.1315789473683,Wallonia
10312888,False,True,309000.0,4.0,275.0,True,False,False,True,10.0,True,153.0,423.0,423.0,3.0,False,Bon,4630,Maison,730.4964539007092,Wallonia
10306916,False,True,475000.0,9.0,562.0,True,False,False,True,121.0,True,1598.0,1850.0,1850.0,4.0,True,Bon,7012,Bienexceptionnel,256.7567567567568,Wallonia
10314294,False,True,80000.0,2.0,80.0,True,False,True,False,0.0,False,0.0,435.0,435.0,4.0,False,Bon,5540,Chalet,183.90804597701148,Wallonia
10313582,False,True,199000.0,2.0,65.0,True,False,False,False,0.0,False,0.0,150.0,150.0,2.0,False,Bon,2650,Immeublemixte,1326.6666666666667,Flanders
10267307,False,True,365000.0,4.0,136.0,True,False,False,True,18.0,True,30.0,154.0,154.0,2.0,False,Excellentétat,8310,Maison,2370.12987012987,Brussels
10312329,False,True,249000.0,5.0,197.0,True,False,False,False,0.0,False,0.0,427.0,427.0,3.0,False,Bon,3600,Maison,583.1381733021077,Flanders
10313034,False,True,495000.0,4.0,250.0,True,False,False,True,126.0,True,1624.0,1624.0,1624.0,4.0,False,Bon,4800,Villa,304.8029556650246,Wallonia
10310572,False,True,95000.0,1.0,53.0,True,False,False,True,25.0,False,0.0,117.0,117.0,2.0,False,Àrénover,4120,Maison,811.965811965812,Wallonia
10312465,False,True,465000.0,3.0,171.0,True,False,False,False,0.0,True,1017.0,1220.0,1220.0,4.0,False,Bon,2500,Maison,381.1475409836066,Flanders
10149516,False,True,2199.0,4.0,364.0,True,False,False,False,0.0,False,0.0,9819.0,9819.0,4.0,False,Excellentétat,9111,Maison,0.2239535594256034,Flanders
10310884,False,True,249000.0,2.0,144.0,True,False,False,True,22.0,True,380.0,600.0,600.0,3.0,False,Bon,4300,Maison,415.0,Wallonia
9996143,False,True,379000.0,4.0,132.0,True,False,True,True,25.0,True,100.0,184.0,184.0,2.0,False,Fraîchementrénové,8000,Maison,2059.782608695652,Brussels
10314266,False,True,450000.0,2.0,115.0,False,False,False,True,12.0,False,0.0,1200.0,1200.0,4.0,False,Àrénover,6700,Maison,375.0,Wallonia
10311826,False,True,525000.0,3.0,314.0,True,False,False,True,20.0,True,103.0,192.0,192.0,2.0,False,Bon,2600,Maison,2734.375,Flanders
10313073,False,True,398000.0,3.0,155.0,True,False,False,False,0.0,True,600.0,940.0,940.0,2.0,False,Excellentétat,2930,Villa,423.40425531914894,Flanders
10187101,False,True,377000.0,3.0,183.0,True,False,False,False,0.0,True,255.0,540.0,540.0,4.0,False,Bon,9550,Maison,698.1481481481482,Flanders
10312264,False,True,549000.0,4.0,202.0,True,False,False,True,30.0,False,0.0,925.0,925.0,4.0,False,Bon,2920,Maison,593.5135135135135,Flanders
10307661,False,True,229000.0,2.0,122.0,True,False,False,False,0.0,True,95.0,95.0,95.0,2.0,False,Excellentétat,7700,Maison,2410.5263157894738,Wallonia
10308294,False,True,575000.0,3.0,277.0,True,False,False,True,10.0,False,0.0,156.0,156.0,2.0,False,Fraîchementrénové,2900,Immeublemixte,3685.897435897436,Flanders
10309558,False,True,550000.0,3.0,616.0,True,False,False,True,17.0,True,700.0,914.0,914.0,3.0,False,Excellentétat,6980,Maison,601.7505470459519,Wallonia
10312459,False,True,845000.0,4.0,825.0,True,False,False,True,8.0,False,0.0,629.0,629.0,2.0,False,Àrénover,2020,Maison,1343.402225755167,Flanders
10307201,False,True,119000.0,4.0,85.0,True,False,False,False,0.0,False,0.0,206.0,206.0,3.0,False,Àrénover,4030,Maison,577.6699029126214,Wallonia
10309950,False,True,469000.0,4.0,420.0,True,False,True,True,46.0,True,1200.0,1345.0,1345.0,4.0,False,Bon,4217,Maison,348.69888475836433,Wallonia
10309319,False,True,489000.0,3.0,183.0,True,False,False,True,24.0,True,400.0,535.0,535.0,3.0,False,Excellentétat,2880,Maison,914.018691588785,Flanders
10312116,False,True,899000.0,5.0,246.0,True,False,False,True,50.0,True,1850.0,2080.0,2080.0,4.0,False,Excellentétat,7500,Maison,432.21153846153845,Wallonia
10311572,False,True,295000.0,4.0,180.0,True,False,False,False,0.0,True,1217.0,1217.0,1217.0,4.0,False,Àrafraîchir,3550,Maison,242.39934264585045,Flanders
10308293,False,True,575000.0,3.0,277.0,True,False,False,True,10.0,False,0.0,156.0,156.0,2.0,False,Fraîchementrénové,2900,Maisonbel-étage,3685.897435897436,Flanders
10313934,False,True,255000.0,2.0,80.0,True,False,False,False,0.0,True,1720.0,1878.0,1878.0,2.0,False,Bon,4400,Maison,135.78274760383385,Wallonia
10310053,False,True,289000.0,3.0,170.0,True,False,False,False,0.0,False,0.0,123.0,123.0,2.0,False,Bon,2300,Maison,2349.5934959349593,Flanders
10309386,False,True,350000.0,3.0,130.0,True,False,False,False,0.0,False,0.0,3541.0,3541.0,4.0,False,Bon,5300,Maison,98.84213499011578,Wallonia
10313800,False,True,289000.0,3.0,150.0,True,False,False,False,0.0,False,0.0,1505.0,1505.0,4.0,False,Bon,3520,Immeuble,192.0265780730897,Flanders
10310082,False,True,1195.0,5.0,404.0,True,False,False,True,100.0,False,0.0,3057.0,3057.0,4.0,False,Excellentétat,2950,Villa,0.3909061171082761,Flanders
10312114,False,True,899000.0,5.0,246.0,True,False,False,True,50.0,True,1850.0,2080.0,2080.0,4.0,False,Excellentétat,7610,Maison,432.21153846153845,Wallonia
10308289,False,True,575000.0,3.0,277.0,True,False,False,True,10.0,False,0.0,156.0,156.0,2.0,False,Fraîchementrénové,2900,Maison,3685.897435897436,Flanders
10114116,False,True,340000.0,4.0,250.0,True,False,False,False,0.0,False,0.0,139.0,139.0,3.0,False,Bon,5070,Immeuble,2446.043165467626,Wallonia
10310217,False,True,300000.0,4.0,152.0,True,False,False,False,0.0,True,417.0,630.0,630.0,4.0,False,Àrénover,7090,Maison,476.1904761904762,Wallonia
10314037,False,True,179000.0,3.0,146.0,True,False,False,True,24.0,True,397.0,535.0,535.0,2.0,False,Bon,4800,Maison,334.57943925233644,Wallonia
10261049,False,True,170000.0,3.0,175.0,True,False,False,True,10.0,True,96.0,222.0,222.0,2.0,False,Àrafraîchir,9690,Maison,765.7657657657658,Flanders
10307251,False,True,398000.0,2.0,208.0,True,False,False,False,0.0,True,174.0,312.0,312.0,2.0,False,Bon,3360,Maison,1275.6410256410256,Flanders
10306766,False,True,219500.0,3.0,95.0,True,False,False,True,26.0,True,75.0,200.0,200.0,3.0,False,Bon,4400,Maison,1097.5,Wallonia
10306139,False,True,315000.0,4.0,160.0,True,False,False,True,40.0,True,300.0,555.0,555.0,4.0,False,Excellentétat,7021,Villa,567.5675675675676,Wallonia
10308088,False,True,239000.0,3.0,201.0,True,False,False,True,16.0,False,0.0,320.0,320.0,2.0,False,Bon,7141,Maison,746.875,Wallonia
10154120,False,True,690000.0,4.0,350.0,True,False,True,True,85.0,True,1800.0,2375.0,2375.0,4.0,True,Bon,2400,Villa,290.5263157894737,Flanders
10228798,False,True,269000.0,4.0,265.0,True,False,True,False,0.0,True,60.0,150.0,150.0,2.0,False,Àrafraîchir,9300,Maisondemaître,1793.3333333333333,Flanders
10312087,False,True,975000.0,7.0,500.0,True,False,False,True,100.0,True,1000.0,48751.0,48751.0,4.0,True,Àrafraîchir,7940,Maison,19.999589752005086,Wallonia
10287689,False,True,495000.0,4.0,161.0,True,False,False,True,25.0,True,200.0,241.0,241.0,2.0,False,Fraîchementrénové,8000,Maison,2053.941908713693,Brussels
10306571,False,True,244500.0,2.0,95.0,True,False,False,True,36.0,True,250.0,307.0,307.0,2.0,False,Bon,4040,Maison,796.4169381107491,Wallonia
10308435,True,False,1100.0,3.0,134.0,True,False,False,True,16.0,True,53.0,154.0,154.0,2.0,False,Bon,3550,Maison,7.142857142857143,Flanders
10308087,False,True,340000.0,2.0,182.0,True,False,False,True,41.0,True,500.0,1000.0,1000.0,4.0,False,Bon,7110,Villa,340.0,Wallonia
10070224,False,True,348000.0,3.0,175.0,True,False,True,True,80.0,True,750.0,1585.0,1585.0,4.0,False,Bon,9500,Maisondecampagne,219.5583596214511,Flanders
10310963,False,True,280000.0,4.0,450.0,False,False,False,True,60.0,True,2410.0,2410.0,2410.0,4.0,False,Àrénover,6140,Bienexceptionnel,116.18257261410788,Wallonia
10311917,False,True,399900.0,2.0,130.0,True,False,False,False,0.0,True,600.0,879.0,879.0,4.0,False,Bon,2390,Maison,454.94880546075086,Flanders
10306336,False,True,539500.0,5.0,265.0,True,False,False,False,0.0,False,0.0,865.0,865.0,4.0,False,Excellentétat,3530,Villa,623.6994219653179,Flanders
10313325,False,True,249000.0,4.0,214.0,False,False,False,False,0.0,True,217.0,312.0,312.0,3.0,False,Àrénover,4890,Maison,798.0769230769231,Wallonia
10311959,False,True,789000.0,8.0,236.0,True,False,False,False,0.0,False,0.0,59.0,59.0,3.0,False,Fraîchementrénové,2060,Immeuble,13372.881355932202,Flanders
10216514,False,True,489000.0,4.0,176.0,False,False,False,False,0.0,True,400.0,548.0,548.0,3.0,False,Àrénover,2900,Maison,892.3357664233577,Flanders
10307010,False,True,195000.0,3.0,230.0,False,False,False,True,16.0,False,0.0,300.0,300.0,2.0,False,Àrénover,6747,Maison,650.0,Wallonia
10240912,False,True,520000.0,4.0,230.0,True,False,False,True,36.0,False,0.0,115.0,115.0,2.0,False,Excellentétat,8790,Maison,4521.739130434783,Brussels
10307780,False,True,219000.0,3.0,180.0,True,False,False,True,30.0,True,700.0,1080.0,1080.0,4.0,False,Àrénover,6230,Maison,202.77777777777777,Wallonia
10160555,False,True,579000.0,4.0,270.0,True,False,False,True,65.0,True,400.0,744.0,744.0,4.0,False,Excellentétat,7700,Maison,778.2258064516129,Wallonia
10311014,False,True,658500.0,4.0,200.0,True,False,False,True,50.0,True,400.0,620.0,620.0,4.0,False,Bon,9890,Maison,1062.0967741935483,Flanders
10308157,True,False,2190.0,3.0,150.0,True,True,False,True,24.0,False,0.0,5000.0,5000.0,4.0,False,Fraîchementrénové,1410,Villa,0.438,Brussels
10221340,False,True,549000.0,3.0,235.0,True,False,False,True,80.0,False,0.0,236.0,236.0,3.0,False,Bon,8490,Maison,2326.271186440678,Brussels
10306958,False,True,149999.0,3.0,138.0,True,False,False,True,15.0,True,367.0,367.0,367.0,3.0,False,Àrafraîchir,6240,Maison,408.716621253406,Wallonia
10308723,False,True,619000.0,2.0,258.0,True,False,False,True,20.0,True,200.0,330.0,330.0,3.0,False,Excellentétat,2930,Maison,1875.7575757575758,Flanders
10308524,True,False,1150.0,2.0,150.0,True,False,False,False,0.0,True,450.0,450.0,450.0,3.0,False,Excellentétat,3500,Maison,2.5555555555555554,Flanders
10311322,False,True,130000.0,2.0,50.0,True,False,False,False,0.0,False,0.0,35.0,35.0,3.0,False,Fraîchementrénové,4020,Maison,3714.285714285714,Wallonia
10144366,False,True,600000.0,4.0,151.0,True,False,False,False,0.0,False,0.0,129.0,129.0,4.0,False,Bon,8500,Maison,4651.162790697675,Brussels
10310947,False,True,365000.0,5.0,300.0,True,False,False,True,25.0,True,800.0,1144.0,1144.0,2.0,False,Àrafraîchir,5620,Maison,319.05594405594405,Wallonia
10297211,False,True,270000.0,3.0,120.0,True,False,True,True,60.0,True,850.0,850.0,850.0,3.0,False,Bon,9700,Maison,317.6470588235294,Flanders
10309143,False,True,413425.0,3.0,117.0,True,False,False,False,0.0,False,0.0,496.0,496.0,3.0,False,Excellentétat,7160,Maison,833.5181451612904,Wallonia
10311293,False,True,170000.0,3.0,105.0,True,False,False,True,40.0,False,0.0,105.0,105.0,2.0,False,Fraîchementrénové,4101,Maison,1619.047619047619,Wallonia
10309144,False,True,438882.0,3.0,127.0,True,False,False,False,0.0,False,0.0,775.0,775.0,3.0,False,Excellentétat,7160,Maison,566.2993548387096,Wallonia
10312299,False,True,265000.0,3.0,159.0,False,False,False,False,0.0,False,0.0,343.0,343.0,2.0,False,Àrénover,2850,Maison,772.594752186589,Flanders
10306565,False,True,975000.0,5.0,310.0,True,False,False,True,24.0,True,80.0,198.0,198.0,2.0,False,Bon,2018,Maison,4924.242424242424,Flanders
10308342,False,True,329000.0,4.0,155.0,True,False,False,False,0.0,False,0.0,135.0,135.0,3.0,False,Bon,2180,Maison,2437.037037037037,Flanders
10310724,False,True,315000.0,3.0,180.0,True,False,False,False,0.0,False,0.0,762.0,762.0,4.0,False,Bon,3583,Maison,413.38582677165357,Flanders
10308879,False,True,149000.0,2.0,70.0,True,False,False,False,0.0,True,133.0,289.0,289.0,2.0,False,Bon,4040,Maison,515.5709342560554,Wallonia
10308296,False,True,170000.0,3.0,138.0,True,False,False,False,0.0,True,150.0,288.0,288.0,4.0,False,Bon,7910,Maisondecampagne,590.2777777777778,Wallonia
10309055,False,True,177000.0,2.0,105.0,True,False,False,True,70.0,False,0.0,169.0,169.0,2.0,False,Fraîchementrénové,4400,Maison,1047.3372781065088,Wallonia
10309352,False,True,215000.0,2.0,197.0,False,False,False,True,40.0,False,0.0,328.0,328.0,3.0,False,Àrafraîchir,4610,Bungalow,655.4878048780488,Wallonia
10213034,False,True,1350.0,4.0,327.0,True,False,False,False,0.0,False,0.0,212.0,212.0,2.0,False,Bon,8000,Maison,6.367924528301887,Brussels
10308943,False,True,299000.0,3.0,135.0,True,False,False,False,0.0,False,0.0,1000.0,1000.0,4.0,False,Fraîchementrénové,5620,Bungalow,299.0,Wallonia
10236400,False,True,1395.0,4.0,280.0,True,False,False,False,0.0,True,2205.0,2428.0,2428.0,4.0,True,Excellentétat,8020,Maison,0.5745469522240527,Brussels
10314285,False,True,159000.0,1.0,64.0,False,False,False,False,0.0,False,0.0,256.0,256.0,2.0,False,Àrénover,2800,Maison,621.09375,Flanders
10308877,False,True,190000.0,4.0,228.0,True,False,False,True,145.0,True,410.0,410.0,410.0,2.0,False,Àrafraîchir,4420,Immeublemixte,463.4146341463415,Wallonia
10186185,False,True,1795.0,4.0,152.0,True,False,False,False,0.0,False,0.0,346.0,346.0,4.0,False,Bon,8300,Villa,5.187861271676301,Brussels
10244247,False,True,419000.0,5.0,230.0,True,False,False,True,40.0,True,430.0,950.0,950.0,4.0,False,Excellentétat,7712,Villa,441.05263157894734,Wallonia
10308082,False,True,109000.0,2.0,100.0,True,False,False,True,45.0,False,0.0,100.0,100.0,2.0,False,Àrafraîchir,7130,Maison,1090.0,Wallonia
10314632,False,True,437000.0,5.0,179.0,True,False,True,True,53.0,True,339.0,1056.0,1056.0,4.0,False,Bon,4821,Villa,413.82575757575756,Wallonia
10308874,False,True,209000.0,3.0,130.0,True,False,False,True,16.0,False,0.0,74.0,74.0,2.0,False,Bon,4420,Maison,2824.324324324324,Wallonia
10314631,False,True,110000.0,3.0,112.0,False,False,False,False,0.0,False,0.0,65.0,65.0,2.0,False,Àrénover,4800,Maison,1692.3076923076924,Wallonia
10313132,False,True,370000.0,4.0,291.0,True,False,False,True,40.0,True,325.0,758.0,758.0,2.0,False,Fraîchementrénové,5060,Immeublemixte,488.12664907651714,Wallonia
10313124,False,True,130000.0,2.0,115.0,False,False,False,True,37.0,False,0.0,54.0,54.0,2.0,False,Àrénover,4020,Maison,2407.4074074074074,Wallonia
10311459,False,True,619000.0,7.0,378.0,True,False,False,True,100.0,False,0.0,1000.0,1000.0,4.0,False,Bon,7784,Maisondemaître,619.0,Wallonia
10308433,False,True,250000.0,2.0,136.0,True,False,False,True,30.0,True,156.0,276.0,276.0,3.0,False,Bon,3350,Maison,905.7971014492754,Flanders
